source_year,domain,sentence_id,text,target,polarity
custom,custom,1830,Awesome time. Game was 15 minutes. Played in arcade while we waited for 30 minutes. Come with a fat wallet or dont waste your time.,arcade,neutral
custom,custom,1838,"The asparagus and roasted carrots on the hot bar are excellent. I can't wait to get more.  Not cake, but I am looking forward to the vegetables. You go Wegman's!",roasted carrots,positive
custom,custom,99,Veg biryani was ok.chicken was bad. Neither were true biryanis. The rice had a horrible red dye,chicken,negative
custom,custom,332,Friendly service,service,positive
custom,custom,1866,"Very good grouper sandwich, grilled or fried. Only wish the bun was toasted.",grouper sandwich,positive
custom,custom,726,Great dark roast drip coffee.,dark roast drip coffee,positive
custom,custom,1220,"Avoid Edna at all costs. She is a disaster. Sweet, but a disaster",Edna,negative
custom,custom,1131,Bucket beers and TVs this is a sports bar.  Big parking lot and lots of Blues fans.,TVs,positive
custom,custom,336,Half-priced lattes today and Friday! Just mention it when you order.,lattes,positive
custom,custom,1674,"Food is ok, Service SUCKS!!!!! GO EARLY FOR SAINTS GAMES!!!!!",GO EARLY FOR SAINTS GAMES,neutral
custom,custom,1750,Excellent key lime martinis!! Great food and atmosphere.,atmosphere,positive
custom,custom,1448,Order ahead of time online and they will have your order waiting when you arrive!  No standing in line!,order,positive
custom,custom,459,"Great service, food, and cocktails.  Definitely worth every penny.",food,positive
custom,custom,1427,"OMG!!! First time here. Pancakes are soo good. Didn't really like the syrup, but the homemade blueberry jam was great! My BF ordered the Chili and Eggs and it was AMAZING!! Can't wait to come back and order that for myself! The service was fast and very nice.",syrup,negative
custom,custom,1697,Cherry crumb crunch and a red velvet cupcake with marshmallow creme! Happy Valentine's Day!,red velvet cupcake with marshmallow creme,positive
custom,custom,34,"Jimmy the manager does what he is best at again, thanks to him this place is now my fav",manager Jimmy,positive
custom,custom,1577,"Perfect place for that hard to shop for friend! Curries, spice rubs, ginger, peppers and salts, chicken and beef stocks, and gift sets!",peppers and salts,positive
custom,custom,1603,Staff is very attentive and they work as a team. Food is very good...Seared Ahi app is great and the Reuben is outstanding!!!,Seared Ahi app,positive
custom,custom,745,Don't let the high traffic of this location scare you away. This is as efficient of a McD's as exists for breakfast. Decent quality to boot.,efficient,positive
custom,custom,1567,"Street parking 2 hours on Sunday. Get the papaya salad, Prah-Hok Kahteeh, Sach-Khoe Ang, Cha Lok-Lak!","papaya salad, Prah-Hok Kahteeh, Sach-Khoe Ang, Cha Lok-Lak",positive
custom,custom,924,Service is a bit slow it seems. Love the biscuits and the lobster bisque was good.,Service,negative
custom,custom,1139,"Fabulous breakfast...challah as light as a feather, perfectly cooked everything!",challah,positive
custom,custom,1032,"Truly disappointing service.  These guys didn't want to do anything.  They weren't rude, but just not helpful.",They,negative
custom,custom,489,"I have yet to eat inside but their porch area was great. The service was super friendly, the margaritas are good but a tad overpriced, and their corn on the cob is fantastic.",porch area,positive
custom,custom,471,Super loud location!,location,negative
custom,custom,807,Charbroiled oysters are truly amazing. ...likely the best I've ever had. ..and I've had them all over the world!,charbroiled oysters,positive
custom,custom,841,"If its your first time in, they'll gladly go over the menu for you. I guess I looked lost my first time there!",menu,positive
custom,custom,508,Came during peak lunch- around 12:30. Waited ten minutes to be acknowledged! Food is great but be prepared to possibly be ignored for a little while.,waited,negative
custom,custom,1053,Big burritos!,Big burritos,positive
custom,custom,1513,I'm not a fan of their salad.,salad,negative
custom,custom,158,Nice place and good food for the price. Good customer service as well,food,positive
custom,custom,1221,"Avoid this pharmacy as much as you can, the slowest service with the most rude staff ever!",staff,negative
custom,custom,968,Ice cream from Central Dairy,Ice cream,neutral
custom,custom,645,Amazing pizza. Love the bar. Super cute but a little pricey!!!,bar,positive
custom,custom,808,Beautiful new spot in Fox Park,new spot,positive
custom,custom,1353,Great place for lunch! Burger and blue cheese for $8!,Burger,neutral
custom,custom,373,Typical shopping center pizza place.  Don't expect too much and you won't be disappointed.,shopping center,neutral
custom,custom,1577,"Perfect place for that hard to shop for friend! Curries, spice rubs, ginger, peppers and salts, chicken and beef stocks, and gift sets!",spice rubs,positive
custom,custom,1686,Excellent food and great service! Love the new menu!,new menu,positive
custom,custom,71,Clean bathrooms. So let the beers flow!,beers,positive
custom,custom,1017,Get there before 5:30pm on a weekend! Was just there Saturday again and at 5:29 the place exploded! Everything is made fresh so there can be a wait but god I love a Panzarotti!,Panzarotti,positive
custom,custom,63,Bangers and mash.  Just like last time.,Bangers and mash,positive
custom,custom,1580,Salads are huge and are basically 2 meals in 1,Salads,positive
custom,custom,516,Great food. Great service.,service,positive
custom,custom,472,Great coffee!! Always fresh!!,coffee,positive
custom,custom,1241,Make an appointment to guarantee no wait; don't forget to shop for makeup and shampoos and other goodies!,appointment,neutral
custom,custom,177,The bakery items are fresh. Love the chicken pie. Fluffy crush.,chicken pie,positive
custom,custom,551,Cute inside,inside,positive
custom,custom,145,"Not a big writer but quick review. Must haves are Roti Canai and Mee Siam, the Basil Noodles are also good. Was not a fan of the duck noodles (wasn't a fan so kinda forgot about them). Service was prompt.",duck noodles,negative
custom,custom,11,"Yes, I'm eating here again. Breakfast!",Breakfast,positive
custom,custom,815,Good bbq. Not the best I've had but I am a self proclaimed expert! Peach cobbler was a little gummy. Price is fair for the amout of food. Decor is cool!,price,positive
custom,custom,1772,To get a takeaway from here (even when it is empty like now) I can say that they make you wait too long. The food is good WHEN u get it.,food,positive
custom,custom,635,"This is a mediocre Hooters. Everything is below par - food, drinks, service all.",drinks,negative
custom,custom,1236,"Clean bathrooms, friendly staff",staff,positive
custom,custom,1424,"Hospital has wireless, a decent cafeteria and a comfortable waiting area for family.",cafeteria,positive
custom,custom,68,Like the surf and turf (better meat to bread ratio) and good fries,fries,positive
custom,custom,789,Fresh. Perfect ratios. Delicious!!!,delicious,positive
custom,custom,1073,"Make sure you go with the ""Full Service"" for $19 if you've got rubber all-weather mats! They rinse them back to factory condition!",rinsed them back to factory condition,positive
custom,custom,1329,Limited parking in the front. There is rear parking & a DRIVE-THRU!!!!,parking,negative
custom,custom,1483,We ordered the cannon barrel and there was not enough deaths door white whiskey and the bartender went to get another bottle she came back with it and the other bartender stopped her from opening it and told here to finish the drink with Smirnoff vodka. Not cool!! Normally excellent though.,bartender,negative
custom,custom,1141,A bag of Lay's chips for $5...what a deal -_-,Lay's chips,neutral
custom,custom,507,Good food and service. Great for family dinner!,service,positive
custom,custom,978,"Ginger beard hosts a Saturday morning run club. We run then stick around for a few coffee brews. Ask the owners for details. 

They do not serve decaf coffee.",Ginger beard,neutral
custom,custom,1780,$3.99 1/2 pound burger night.,1/2 pound burger,neutral
custom,custom,1465,"Best local hot wings place in Nola.....especially their hottest brand, Bayou Beast!",Bayou Beast,positive
custom,custom,1051,Seat yourself & order at the bar!,order at the bar,neutral
custom,custom,638,Best food in St. Louis. Sauce will become a national sensation.,food,positive
custom,custom,1294,Currently training new baristas; expect the morning line to move at a snails pace.,morning line,negative
custom,custom,683,The owners are friendly and are more than happy to help you with the menu selection!,help,positive
custom,custom,1533,Super yummy. It was a great atmosphere with very yummy food and cocktails.,atmosphere,positive
custom,custom,1830,Awesome time. Game was 15 minutes. Played in arcade while we waited for 30 minutes. Come with a fat wallet or dont waste your time.,fat wallet,negative
custom,custom,1436,Awesome place with great craft beers! Can't get enough.,place,positive
custom,custom,687,Their renovations are spectacular. New patio out front looks very promising.,new patio,positive
custom,custom,1467,Service is very friendly. Plates tailor made. And the owner said I'm gonna love his Tabbouli.,owner,neutral
custom,custom,1060,Check out House Special #3 with Taylor pork roll.,House Special #3,neutral
custom,custom,321,"Great food, great atmosphere, great service!",food,positive
custom,custom,534,"Great hoagies... Pricy, but worth it.",price,negative
